Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,Operational_Hours_Est,Expected_Lifespan_Est,MTBF,Cost_Per_Hour,Lifespan_Usage_Ratio,Risk_Class,Risk_Class_Label
MD05642,MRI Scanner,17-08-2023,2,CardioSync,Model-350,USA,8419.031391,16.42327251,5,3,2,System performance degraded due to voltage spike; mitigation via replacement. driver update average severity report,15435,12,3576.531807,0.609437549,0.03463988,Medium Risk,1
MD05643,Infusion Pump,19-08-2015,10,ScanPro,Model-100,Canada,7017.868565,2.457221914,1,1,1,System performance degraded due to overheating; mitigation via firmware update. software reset minor issue,88502,12,84983.72617,0.382813905,0.714615369,Medium Risk,1
MD05644,CT Scanner,06-11-2022,3,UltraMed,Model-600,Japan,13327.06465,5.213004702,2,1,3,Routine check completed; circuit failure observed during diagnostics. reboot failed hardware fault,27028,12,25466.68757,0.748776464,0.349943731,Medium Risk,1
MD05645,MRI Scanner,03-07-2023,2,ScanPro,Model-400,Italy,140.9744891,8.771582054,3,2,1,Routine check completed; voltage spike observed during diagnostics. quick fix quick fix,19270,12,7905.102832,0.080985127,0.022751227,Medium Risk,1
MD05646,X-Ray Machine,23-04-2021,4,ScanPro,Model-300,Italy,15125.58483,3.851992424,3,1,3,System performance degraded due to battery wear; mitigation via system reset. reboot failed critical failure,34903,12,34678.10389,0.319485311,0.200829228,Medium Risk,1
MD05647,X-Ray Machine,24-01-2019,6,UltraMed,Model-200,Japan,8700.180571,14.10409806,2,5,2,System performance degraded due to data lag; mitigation via software patch. component issue component review,52949,12,11051.395,0.103634809,0.615677753,Medium Risk,1
MD05648,X-Ray Machine,12-09-2016,9,ScanPro,Model-600,France,6231.338218,4.563494734,1,5,2,voltage spike caused operational delay; recalibration initiated. component issue average severity report,79503,12,17461.47007,0.106037829,0.82566082,Medium Risk,1
MD05649,Defibrillator,30-03-2023,2,ScanPro,Model-100,Japan,6404.537691,19.57534281,3,0,3,System performance degraded due to software crash; mitigation via firmware update. critical failure critical malfunction,15363,12,26227.39378,0.137285094,0.313430794,Low Risk,0
MD05650,MRI Scanner,21-01-2019,6,MedEquip,Model-650,Canada,12973.22908,15.32660484,3,0,2,Routine check completed; overheating observed during diagnostics. moderate delay non-critical warning,50323,12,26782.8413,0.187916619,0.582981287,Low Risk,0
MD05651,CT Scanner,17-07-2021,4,UltraMed,Model-500,UK,5791.194471,7.167080523,2,2,2,System performance degraded due to software crash; mitigation via software patch. moderate delay device required inspection,36061,12,17160.68544,0.259769731,0.393642125,Medium Risk,1
MD05652,X-Ray Machine,03-01-2014,11,MedEquip,Model-500,Canada,7404.0736,6.52808333,5,2,3,Routine check completed; circuit failure observed during diagnostics. reboot failed emergency shutdown,96872,12,49516.74214,-0.079325388,0.941772506,Medium Risk,1
MD05653,CT Scanner,23-04-2020,5,UltraMed,Model-650,UK,3989.17778,7.080174893,4,3,1,System performance degraded due to abnormal sound; mitigation via replacement. minor issue quick fix,45669,12,16349.3802,0.138214097,0.44329102,Medium Risk,1
MD05654,Defibrillator,26-10-2023,2,ScanPro,Model-150,Canada,18923.70501,25.06032266,4,0,3,Routine check completed; circuit failure observed during diagnostics. reboot failed system crash,20079,12,25573.80688,1.031170495,0.275035903,Low Risk,0
MD05655,Defibrillator,22-11-2013,12,ScanPro,Model-400,Japan,5219.090537,4.046608089,1,3,1,Component firmware update after detecting overheating; functionality restored. minor issue minor issue,104703,12,33457.11612,-0.01703899,0.913204778,Medium Risk,1
MD05656,MRI Scanner,16-01-2016,9,UltraMed,Model-100,Japan,5793.94663,3.082257839,1,1,1,System performance degraded due to voltage spike; mitigation via software patch. log cleaned temporary glitch,78351,12,78135.75809,0.131356625,0.723203122,Medium Risk,1
MD05657,MRI Scanner,09-04-2018,7,CardioSync,Model-250,Italy,14351.71753,27.69494751,4,2,3,System performance degraded due to voltage spike; mitigation via system reset. critical failure urgent inspection needed,59437,12,30096.59657,0.393203983,0.475621845,Medium Risk,1
MD05658,X-Ray Machine,05-09-2023,2,ScanPro,Model-550,Japan,4533.37682,7.009144244,2,3,2,Component recalibration after detecting data lag; functionality restored. reviewed logs driver update applied,18239,12,5563.318695,0.270752463,0.188608574,Medium Risk,1
MD05659,PET Scanner,21-04-2023,2,RescueTech,Model-300,Japan,5469.616105,6.725170663,3,3,2,battery wear caused operational delay; firmware update initiated. moderate delay component review,14664,12,5827.594142,0.44453601,0.235081618,Medium Risk,1
MD05660,MRI Scanner,09-10-2015,10,ScanPro,Model-450,France,8161.140408,11.68518806,5,5,3,Routine check completed; data lag observed during diagnostics. reboot failed emergency shutdown,86253,12,17246.19651,0.127128228,0.881581249,Medium Risk,1
MD05661,Defibrillator,14-06-2016,9,RescueTech,Model-550,Japan,4990.541136,12.69926827,4,1,2,Component system reset after detecting circuit failure; functionality restored. driver update driver update applied,79268,12,77348.05203,-0.053309434,0.649609438,Medium Risk,1
MD05662,CT Scanner,11-11-2017,8,CardioSync,Model-400,Japan,23177.47379,12.26073281,2,2,3,Component replacement after detecting software crash; functionality restored. data loss hardware fault,69166,12,34730.33458,0.443763562,0.77910172,Medium Risk,1
MD05663,MRI Scanner,17-04-2016,9,CardioSync,Model-200,UK,10034.82551,23.38542649,5,0,3,System performance degraded due to overheating; mitigation via firmware update. reboot failed high priority failure,78774,12,26587.51986,0.256065775,0.687280568,Low Risk,0
MD05664,MRI Scanner,27-05-2021,4,MedEquip,Model-550,Japan,13891.86085,29.44621568,5,3,3,System performance degraded due to voltage spike; mitigation via component upgrade. sensor replaced emergency shutdown,34753,12,13420.25674,0.422683501,0.30691195,High Risk,2
MD05665,Infusion Pump,02-07-2018,7,RescueTech,Model-650,USA,8808.709925,7.963484945,1,1,2,Routine check completed; battery wear observed during diagnostics. moderate delay performance warning,59777,12,60628.97266,0.014657746,0.680790536,Medium Risk,1
MD05666,MRI Scanner,21-11-2016,9,MedEquip,Model-650,Japan,20940.59815,26.17089112,3,1,3,battery wear caused operational delay; replacement initiated. critical failure emergency shutdown,75973,12,78788.06882,0.114830448,0.756370903,Medium Risk,1
MD05667,MRI Scanner,31-03-2024,1,UltraMed,Model-300,UK,12364.87191,24.14572546,1,4,3,System performance degraded due to battery wear; mitigation via firmware update. critical failure sensor replacement,9732,12,2014.903181,1.440034769,0.060658221,High Risk,2
MD05668,Defibrillator,07-11-2014,11,ScanPro,Model-250,France,10547.59637,23.5661778,1,2,3,battery wear caused operational delay; replacement initiated. data loss emergency shutdown,96113,12,47548.65258,0.150814552,1.16826876,Medium Risk,1
MD05669,PET Scanner,01-03-2019,6,CardioSync,Model-100,France,7809.266389,2.263428349,5,4,2,System performance degraded due to data lag; mitigation via software patch. reviewed logs driver update applied,53031,12,12539.53628,0.217274108,0.532305904,Medium Risk,1
MD05670,PET Scanner,22-12-2017,8,ImagingTech,Model-500,UK,6844.642231,3.215194084,2,1,2,System performance degraded due to circuit failure; mitigation via firmware update. moderate delay non-critical warning,69999,12,67882.67254,-0.12371251,0.670506143,Medium Risk,1
MD05671,MRI Scanner,11-06-2023,2,ImagingTech,Model-100,Canada,15126.88845,3.774960507,2,1,2,System performance degraded due to sensor misalignment; mitigation via software patch. moderate delay average severity report,17414,12,18010.65728,0.777406427,0.141712668,High Risk,2
MD05672,Defibrillator,14-03-2022,3,ImagingTech,Model-150,USA,5510.234016,15.21315454,2,2,2,Routine check completed; data lag observed during diagnostics. driver update moderate delay,26507,12,13887.89523,0.160781926,0.211978478,Medium Risk,1
MD05673,X-Ray Machine,05-03-2020,5,MedEquip,Model-250,Canada,14074.28122,19.05246957,4,5,3,Component system reset after detecting circuit failure; functionality restored. data loss urgent inspection needed,43533,12,8247.335344,0.436601965,0.423177442,High Risk,2
MD05674,MRI Scanner,17-09-2014,11,ImagingTech,Model-550,France,16089.39114,15.83992479,3,1,3,Component replacement after detecting software crash; functionality restored. reboot failed hardware fault,95890,12,96909.93565,0.165415912,0.839380959,Medium Risk,1
MD05675,MRI Scanner,28-07-2013,12,RescueTech,Model-300,Canada,14297.21223,18.04318895,3,1,3,abnormal sound caused operational delay; inspection initiated. critical failure emergency shutdown,103725,12,103063.6085,0.252453844,0.918723815,Medium Risk,1
MD05676,Defibrillator,21-03-2019,6,CardioSync,Model-350,USA,12277.6131,22.13982672,2,3,3,Component component upgrade after detecting data lag; functionality restored. reboot failed system crash,56005,12,19208.02995,0.130939132,0.459820212,High Risk,2
MD05677,X-Ray Machine,04-02-2018,7,MedEquip,Model-450,UK,13182.14253,7.384364393,1,3,1,Routine check completed; data lag observed during diagnostics. minor issue routine reset,62717,12,19511.34467,0.028223309,0.653288746,High Risk,2
MD05678,MRI Scanner,22-09-2023,2,RescueTech,Model-200,Italy,4425.732546,6.077985572,5,2,1,Routine check completed; sensor misalignment observed during diagnostics. quick fix minor issue,19589,12,8421.274667,0.322084171,0.26858737,Medium Risk,1
MD05679,Infusion Pump,06-04-2018,7,MedEquip,Model-350,Canada,-1932.933284,16.85585079,2,1,2,System performance degraded due to data lag; mitigation via firmware update. component issue component review,63081,12,62364.28476,-0.051069245,0.406428246,Medium Risk,1
MD05680,X-Ray Machine,16-05-2013,12,UltraMed,Model-350,Canada,5264.827236,9.751337194,3,3,3,voltage spike caused operational delay; component upgrade initiated. sensor replaced sensor replacement,104732,12,33320.59931,0.057502693,1.029284543,Medium Risk,1
MD05681,Infusion Pump,05-06-2019,6,ImagingTech,Model-450,Italy,23490.35387,22.52048395,5,1,3,System performance degraded due to data lag; mitigation via recalibration. data loss system crash,52308,12,51969.63357,0.32070913,0.482964126,Medium Risk,1
MD05682,CT Scanner,30-12-2018,7,ScanPro,Model-150,Italy,3011.096338,16.61083505,3,3,2,Component system reset after detecting software crash; functionality restored. component issue component review,61324,12,19564.24842,0.064423747,0.83863319,Medium Risk,1
MD05683,X-Ray Machine,12-06-2023,2,ImagingTech,Model-500,Canada,1793.687954,7.842715693,4,6,1,software crash caused operational delay; software patch initiated. minor issue routine reset,17015,12,3522.78339,0.143675492,0.141947222,Medium Risk,1
MD05684,CT Scanner,05-11-2015,10,CardioSync,Model-600,USA,5450.300887,2.304938695,3,1,2,Routine check completed; abnormal sound observed during diagnostics. driver update component review,88818,12,86471.6737,0.058127254,0.719810032,Medium Risk,1
MD05685,MRI Scanner,25-09-2018,7,MedEquip,Model-450,France,5610.825691,4.138935812,3,2,2,overheating caused operational delay; firmware update initiated. reviewed logs device required inspection,60191,12,31511.54367,0.162215488,0.66049569,Medium Risk,1
MD05686,Infusion Pump,28-01-2014,11,ImagingTech,Model-400,USA,2463.526412,6.781111425,5,3,1,Routine check completed; circuit failure observed during diagnostics. software reset system check passed,94879,12,32386.79904,0.10741379,0.990568996,Medium Risk,1
MD05687,X-Ray Machine,14-06-2017,8,ImagingTech,Model-650,France,6243.255613,1.249673424,3,3,1,Component firmware update after detecting overheating; functionality restored. log cleaned log file cleared,68281,12,21514.91136,0.216414183,0.644335647,Medium Risk,1
MD05688,PET Scanner,19-07-2021,4,CardioSync,Model-500,Japan,11246.33875,29.28379816,5,0,3,Routine check completed; abnormal sound observed during diagnostics. critical failure system crash,34590,12,27231.55137,0.318111102,0.378176986,Low Risk,0
MD05689,PET Scanner,19-12-2016,9,RescueTech,Model-400,Canada,2219.117831,6.980510621,4,2,1,Component component upgrade after detecting abnormal sound; functionality restored. quick fix stable condition,78185,12,41564.55214,0.20541612,0.863240611,Medium Risk,1
MD05690,MRI Scanner,07-11-2013,12,ImagingTech,Model-500,Italy,3928.925227,16.51017566,2,3,2,Component replacement after detecting software crash; functionality restored. reviewed logs performance warning,104261,12,33955.08684,-0.093706612,1.129490578,Medium Risk,1
MD05691,Defibrillator,13-08-2016,9,RescueTech,Model-150,UK,11853.65418,5.434410213,4,1,2,Routine check completed; circuit failure observed during diagnostics. reviewed logs device required inspection,78956,12,78215.10769,0.247582678,0.805479093,Medium Risk,1
MD05692,X-Ray Machine,25-04-2021,4,UltraMed,Model-450,USA,7816.035157,11.43587605,2,3,2,abnormal sound caused operational delay; replacement initiated. driver update device required inspection,33422,12,10143.01913,0.225658921,0.268814586,Medium Risk,1
MD05693,Infusion Pump,02-08-2018,7,CardioSync,Model-600,UK,7479.677233,14.43159288,1,2,2,System performance degraded due to sensor misalignment; mitigation via firmware update. reviewed logs component review,62350,12,30566.54647,0.114806574,0.454975349,Medium Risk,1
MD05694,Defibrillator,17-06-2018,7,RescueTech,Model-650,France,3855.743394,2.298105395,3,2,1,System performance degraded due to circuit failure; mitigation via inspection. software reset log file cleared,59798,12,31904.49245,0.0094559,0.517888826,Medium Risk,1
MD05695,Defibrillator,29-04-2019,6,ImagingTech,Model-450,Japan,9141.362193,13.66648724,3,4,3,abnormal sound caused operational delay; software patch initiated. sensor replaced sensor replacement,50933,12,12323.4935,0.228446314,0.597542346,Medium Risk,1
MD05696,X-Ray Machine,12-01-2018,7,UltraMed,Model-500,Canada,19560.4347,6.985762671,5,2,3,Routine check completed; circuit failure observed during diagnostics. reboot failed system crash,60427,12,29560.81351,0.508341202,0.638974726,Medium Risk,1
MD05697,X-Ray Machine,27-10-2017,8,MedEquip,Model-650,Canada,23295.9912,18.7634847,5,1,3,System performance degraded due to battery wear; mitigation via recalibration. reboot failed critical malfunction,69888,12,71535.80795,0.466075366,0.484468958,Medium Risk,1
MD05698,X-Ray Machine,09-05-2014,11,CardioSync,Model-350,USA,4206.711686,1.328863112,3,4,1,System performance degraded due to overheating; mitigation via recalibration. quick fix minor issue,97554,12,23177.05622,0.134274761,0.72046684,Medium Risk,1
MD05699,Infusion Pump,08-11-2022,3,ImagingTech,Model-500,Italy,3280.827808,5.928185873,5,5,1,System performance degraded due to battery wear; mitigation via software patch. quick fix low priority fault,26176,12,4402.264046,0.109677145,-0.007588813,Medium Risk,1
MD05700,MRI Scanner,27-08-2017,8,ImagingTech,Model-350,Canada,9007.524366,5.019694522,3,4,1,Routine check completed; abnormal sound observed during diagnostics. log cleaned system check passed,67853,12,17219.81738,0.291055986,0.713110877,Medium Risk,1
MD05701,X-Ray Machine,22-01-2019,6,RescueTech,Model-200,Japan,4779.342149,6.357845896,2,1,2,Component component upgrade after detecting data lag; functionality restored. reviewed logs non-critical warning,53237,12,50512.11609,0.133706066,0.464525494,Medium Risk,1
